ma_tin,tieu_de,loai_hinh,gia,dien_tich,so_phong_ngu,so_tang,huong_nha,tinh_thanh,quan_huyen,phuong_xa,tinh_trang_phap_ly,ngay_dang,ten_moi_gioi_san,nguon,khu_vuc,dia_diem,mo_ta,nguoi_dang,thoi_gian_dang,so_phong,url
41636784,"Giá tốt KDC Nam Long Trần Trọng Cung Quận 7, 5x24m giá 16 tỷ",nha_biet_thu_lien_ke,16 tỷ,120 m²,,,Nam,,Quận 7,P. Tân Thuận mới,,15/09/2026,Trường Hải,batdongsan.com.vn,Quận 7,,"Giá tốt KDC Nam Long Trần Trọng Cung Quận 7, 5x24m giá 16 tỷ 16 tỷ · 120 m² · 133,33 tr/m² · 4 · 5 Quận 7 (P. Tân Thuận mới) Trường Hải Đăng 3 ngày trước",,15/09/2026,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-tran-trong-cung-phuong-tan-thuan-dong-1-khu-do-thi-nam-long/cap-nhat-ro-hang-thang-11-gia-tot-nhat-kdc-quan-7-5x24m-gia-14-ty-pr41636784
41958357,"Tôi là chủ nhà cần bán nhà phố khu Nam Long Quận 7 - DT: 5x24m, 1 trệt 2 lầu + ST giá chỉ 17 tỷ",nha_biet_thu_lien_ke,17 tỷ,120 m²,,,Nam,,Quận 7,P. Tân Thuận mới,,15/09/2026,Trường Hải,batdongsan.com.vn,Quận 7,,"Tôi là chủ nhà cần bán nhà phố khu Nam Long Quận 7 - DT: 5x24m, 1 trệt 2 lầu + ST giá chỉ 17 tỷ 17 tỷ · 120 m² · 141,67 tr/m² · 4 · 4 Quận 7 (P. Tân Thuận mới) Trường Hải Đăng 3 ngày trước",,15/09/2026,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-tran-trong-cung-phuong-tan-thuan-dong-1-khu-do-thi-nam-long/toi-la-chu-can-ban-pho-quan-7-dt-5x24m-1-tret-2-lau-st-gia-chi-15-ty-pr41958357
46302259,Biệt thự SL mini căn xẻ khe rộng rãi có sân thượng làm cafe rooftop và nhà hàng sang trọng CSBH Vip,nha_biet_thu_lien_ke,"14,7 tỷ","112,5 m²",,,,,,,,15/09/2026,Viết Ân - Vinhomes Cần Giờ,batdongsan.com.vn,,,"Biệt thự SL mini căn xẻ khe rộng rãi có sân thượng làm cafe rooftop và nhà hàng sang trọng CSBH Vip 14,7 tỷ · 112,5 m² · 130,67 tr/m² · 3 · 3 H. Cần Giờ (X. Cần Giờ mới) Viết Ân - Vinhomes Cần Giờ Đăng 3 ngày trước",,15/09/2026,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-long-hoa-vinhomes-green-paradise/sl-mini-can-xe-khe-rong-rai-co-san-thuong-lam-cafe-rooftop-va-hang-sang-trong-csbh-vip-pr46302259
46302254,"Bán biệt thự Chateau căn góc 3 mặt tiền, không gian cực thoáng, view sông lớn giá đầu tư siêu tốt",nha_biet_thu_lien_ke,250 tỷ,"522,5 m²",,,,,Quận 7 (P. Tân Mỹ mới),P. Tân Mỹ mới,,15/09/2026,,batdongsan.com.vn,Quận 7 (P. Tân Mỹ mới),,"Bán biệt thự Chateau căn góc 3 mặt tiền, không gian cực thoáng, view sông lớn giá đầu tư siêu tốt 250 tỷ · 522,5 m² · 478,47 tr/m² · 5 · 5 Quận 7 (P. Tân Mỹ mới) Đăng 3 ngày trước",,15/09/2026,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-19-phuong-tan-phu-19-biet-thu-lau-dai-chateau/ban-can-goc-3-mat-tien-khong-gian-cuc-thoang-view-song-lon-gia-au-tu-sieu-tot-pr46302254
45855183,"Biệt thự VIP Saigon Pearl, DT 357 m2 (17x21), đẳng cấp thượng lưu!",nha_biet_thu_lien_ke,300 tỷ,357 m²,,,Tây,,,P. Thạnh Mỹ Tây mới,,15/09/2026,HUỲNH ANH TUẤN,batdongsan.com.vn,,,"Biệt thự VIP Saigon Pearl, DT 357 m2 (17x21), đẳng cấp thượng lưu! 300 tỷ · 357 m² · 840,34 tr/m² · 5 · 6 Q. Bình Thạnh (P. Thạnh Mỹ Tây mới) HUỲNH ANH TUẤN Đăng 3 ngày trước",,15/09/2026,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-huu-canh-phuong-22-66/vip-saigon-pearl-dt-357-m2-17x21-ang-cap-thuong-luu-pr45855183
46262488,"Cần bán gấp nhà phố Melosa Garden, Khang Điền. DT 5m*21m=105m2, KC 3 tầng thô. Giá bán 10 tỷ TL",nha_biet_thu_lien_ke,10 tỷ,105 m²,,3,,,Quận 9 (P. Long Trường mới),P. Long Trường mới,,15/09/2026,Nguyễn Văn Phúc,batdongsan.com.vn,Quận 9 (P. Long Trường mới),,"Cần bán gấp nhà phố Melosa Garden, Khang Điền. DT 5m*21m=105m2, KC 3 tầng thô. Giá bán 10 tỷ TL 10 tỷ · 105 m² · 95,24 tr/m² · 4 · 4 Quận 9 (P. Long Trường mới) Nguyễn Văn Phúc Đăng 3 ngày trước",,15/09/2026,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-vanh-dai-trong-phuong-phu-huu-2-melosa-garden/can-ban-gap-pho-khang-ien-dt-5m-21m-105m2-kc-3-tang-tho-gia-ban-10-ty-tl-pr46262488
43409184,"Cần bán gấp Nhà Phố Sola Ánh Dương 3 mặt giáp sông hiếm có tại Quận 2, TP. HCM giá tốt",nha_biet_thu_lien_ke,38 tỷ,108 m²,,,,Hồ Chí Minh,Quận 2,P. Bình Trưng mới,,15/09/2026,,batdongsan.com.vn,Quận 2,,"Cần bán gấp Nhà Phố Sola Ánh Dương 3 mặt giáp sông hiếm có tại Quận 2, TP. HCM giá tốt 38 tỷ · 108 m² · 351,85 tr/m² · 4 · 4 Quận 2 (P. Bình Trưng mới) Đăng 3 ngày trước",,15/09/2026,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-an-phu-sola-dao-anh-duong/ban-3-mat-giap-song-duy-nhat-tai-quan-2-tp-hcm-gia-tot-pr43409184
46015096,Celadon City Condo Villa The Glen bán căn góc giá rẻ hủy diệt thanh toán 20% 7 tỷ nhận nhà ở liền,nha_biet_thu_lien_ke,7 tỷ,"530,5 m²",,,,,,P. Tân Sơn Nhì mới,,15/09/2026,Như Hải Gamuda Land,batdongsan.com.vn,,,"Celadon City Condo Villa The Glen bán căn góc giá rẻ hủy diệt thanh toán 20% 7 tỷ nhận nhà ở liền 30,1 tỷ · 530,5 m² · 56,74 tr/m² · 7 · 7 Q. Tân Phú (P. Tân Sơn Nhì mới) Như Hải Gamuda Land Đăng 3 ngày trước",,15/09/2026,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-n1-phuong-son-ky-the-glen-celadon-city/condo-villa-ban-can-goc-gia-re-huy-diet-thanh-toan-20-7ty-nhan-o-lien-pr46015096
43476964,"Nhà phố Trellia Cove (9/2026): chỉ 17 tỷ, DT 6x21 (có thang máy), 1 trệt 3 lầu, ck 13,5% + 350 tr",nha_biet_thu_lien_ke,17 tỷ,126 m²,,,,,,,,15/09/2026,TRẦN MINH HIẾU,batdongsan.com.vn,,,"Nhà phố Trellia Cove (9/2026): chỉ 17 tỷ, DT 6x21 (có thang máy), 1 trệt 3 lầu, ck 13,5% + 350 tr 17 tỷ · 126 m² · 134,92 tr/m² H. Bình Chánh (X. Bình Hưng mới) TRẦN MINH HIẾU Đăng 3 ngày trước",,15/09/2026,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-van-linh-xa-binh-hung-1-trellia-cove/dang-ky-suat-mua-24-can-1-tret-3-lau-phan-khu-cc5-gia-goc-cdt-chiet-khau-khung-pr43476964
46183409,Bán biệt thự Holm Residences Thảo Điền ven sông Sài Gòn | Giá 1** tỷ,nha_biet_thu_lien_ke,,325 m²,,,,,Quận 2 (P. An Khánh mới),P. An Khánh mới,,15/09/2026,Nguyễn Tuấn,batdongsan.com.vn,Quận 2 (P. An Khánh mới),,Bán biệt thự Holm Residences Thảo Điền ven sông Sài Gòn | Giá 1** tỷ Giá thỏa thuận · 325 m² Quận 2 (P. An Khánh mới) Nguyễn Tuấn Đăng 3 ngày trước,,15/09/2026,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-van-huong-phuong-thao-dien-holm-villas-thao-dien/ban-residences-ien-ven-song-sai-gon-gia-1xx-ty-pr46183409
46302034,"20,2 tỷ TDX11 - 01 | cận biển, cận mặt nước hàng đầu tư đáng chú ý",nha_biet_thu_lien_ke,"20,2 tỷ",150 m²,,,,,,,,15/09/2026,Huỳnh Ngọc Thành,batdongsan.com.vn,,,"20,2 tỷ TDX11 - 01 | cận biển, cận mặt nước hàng đầu tư đáng chú ý 20,2 tỷ · 150 m² · 134,67 tr/m² H. Cần Giờ (X. Cần Giờ mới) Huỳnh Ngọc Thành Đăng 3 ngày trước",,15/09/2026,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-long-hoa-vinhomes-green-paradise/20-2-ty-tdx11-01-can-bien-can-mat-nuoc-hang-au-tu-ang-chu-y-pr46302034
46110116,"Cityland Parkhill, Ngay Lotte Mart Nguyễn Văn Lượng, 5x20m, 5 tầng, 21.9 tỷ",nha_biet_thu_lien_ke,21.9 tỷ,100 m²,,5,,,,P. Gò Vấp mới,,15/09/2026,,batdongsan.com.vn,,,"Cityland Parkhill, Ngay Lotte Mart Nguyễn Văn Lượng, 5x20m, 5 tầng, 21.9 tỷ 21,9 tỷ · 100 m² · 219 tr/m² · 7 · 5 Q. Gò Vấp (P. Gò Vấp mới) Đăng 3 ngày trước",,15/09/2026,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-van-luong-1-phuong-10-8-cityland-park-hills/parkhill-ngay-lotte-mart-5x20-5tang-22-5ty-pr46110116
44494831,"Bán nhà Cityland Park Hill, P10, Gò Vấp giá 32tỷ căn góc kế lotte đẹp thoáng nhà 1 hầm 1 trệt 3 lầu",nha_biet_thu_lien_ke,32tỷ,136 m²,,,,,,P. Gò Vấp mới,,15/09/2026,Đỗ Ngọc Thịnh,batdongsan.com.vn,,,"Bán nhà Cityland Park Hill, P10, Gò Vấp giá 32tỷ căn góc kế lotte đẹp thoáng nhà 1 hầm 1 trệt 3 lầu 32 tỷ · 136 m² · 235,29 tr/m² Q. Gò Vấp (P. Gò Vấp mới) Đỗ Ngọc Thịnh Đăng 3 ngày trước",,15/09/2026,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-phan-van-tri-phuong-10-8-cityland-park-hills/ban-hill-p10-go-vap-gia-32ty-can-goc-lotte-dep-thoang-1-ham-1-tret-3-lau-pr44494831
37995564,"Bán căn BT Đảo Kim Cương DT: 448m2/DTSD: 1.043m2, giá 175 tỷ TL, SG Mystery Quận 2, LH: 0948 888 ***",nha_biet_thu_lien_ke,175 tỷ,448 m²,,,,,Quận 2,P. Bình Trưng mới,,15/09/2026,Phạm Anh Vũ,batdongsan.com.vn,Quận 2,,"Bán căn BT Đảo Kim Cương DT: 448m2/DTSD: 1.043m2, giá 175 tỷ TL, SG Mystery Quận 2, LH: 0948 888 *** 175 tỷ · 448 m² · 390,62 tr/m² · 6 · 6 Quận 2 (P. Bình Trưng mới) Phạm Anh Vũ Đăng 3 ngày trước",,15/09/2026,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-bat-nan-phuong-binh-trung-tay-saigon-mystery-villas/ban-can-quan-2-dien-tich-448m2-3-mat-tien-gia-223tr-m2-sai-gon-mystery-pr37995564
44671765,"Bán căn góc hiếm có The Glen 6*19m - 3 mặt tiền, giá tốt TT 32tỷ - đang cho thuê 70tr/tháng",nha_biet_thu_lien_ke,32tỷ,"473,1 m²",,,,,,P. Tân Sơn Nhì mới,,15/09/2026,Ms Thư- Celadon City Gamuda Land,batdongsan.com.vn,,,"Bán căn góc hiếm có The Glen 6*19m - 3 mặt tiền, giá tốt TT 32tỷ - đang cho thuê 70tr/tháng 32 tỷ · 473,1 m² · 67,64 tr/m² Q. Tân Phú (P. Tân Sơn Nhì mới) Ms Thư- Celadon City Gamuda Land Đăng 3 ngày trước",,15/09/2026,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-n1-phuong-son-ky-the-glen-celadon-city/pho-v5-01-can-goc-6-17-3-mat-tien-view-cong-vien-gia-re-nhat-thi-truong-pr44671765
43882516,"Bán nhà Cityland Park Hill, P10, Gò Vấp giá 21,5 tỷ vị trí góc đẹp thoáng nhà 1 hầm 1 trệt 3 lầu",nha_biet_thu_lien_ke,"21,5 tỷ",100 m²,,,,,,P. Gò Vấp mới,,15/09/2026,Đỗ Ngọc Thịnh,batdongsan.com.vn,,,"Bán nhà Cityland Park Hill, P10, Gò Vấp giá 21,5 tỷ vị trí góc đẹp thoáng nhà 1 hầm 1 trệt 3 lầu 21,5 tỷ · 100 m² · 215 tr/m² Q. Gò Vấp (P. Gò Vấp mới) Đỗ Ngọc Thịnh Đăng 3 ngày trước",,15/09/2026,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-phan-van-tri-phuong-10-8-cityland-park-hills/ban-hill-p10-go-vap-gia-24-5-ty-1-ham-1-tret-3-lau-vi-goc-dep-thoang-pr43882516
45642979,"Ngộp Bank: Biệt thự Kề Phú Mỹ Hưng, phong cách Tân Cổ điển, 600m², tiện ích đẳng cấp, Nhỉnh 70T",nha_biet_thu_lien_ke,73 tỷ,600m²,,,,,Quận 7 (P. Phú Thuận mới),P. Phú Thuận mới,,15/09/2026,,batdongsan.com.vn,Quận 7 (P. Phú Thuận mới),,"Ngộp Bank: Biệt thự Kề Phú Mỹ Hưng, phong cách Tân Cổ điển, 600m², tiện ích đẳng cấp, Nhỉnh 70T 73 tỷ · 600 m² · 121,67 tr/m² · 4 · 5 Quận 7 (P. Phú Thuận mới) Đăng 3 ngày trước",,15/09/2026,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-hoang-quoc-viet-phuong-phu-my-9-59/hiem-ban-hung-phong-cach-tan-co-ien-gan-600m2-gia-re-tien-ich-ang-cap-pr45642979
42511342,"Bán gấp biệt thự tại Vinhomes Grand Park, 24 tỷ, 162m2, 5PN, 5WC, mặt tiền 7m, Đông Nam",nha_biet_thu_lien_ke,24 tỷ,162 m²,5,,Đông Nam,,Quận 9 (P. Tăng Nhơn Phú mới),P. Tăng Nhơn Phú mới,,15/09/2026,Nguyễn Đình Thành,batdongsan.com.vn,Quận 9 (P. Tăng Nhơn Phú mới),,"Bán gấp biệt thự tại Vinhomes Grand Park, 24 tỷ, 162m2, 5PN, 5WC, mặt tiền 7m, Đông Nam 24 tỷ · 162 m² · 148,15 tr/m² · 5 · 5 Quận 9 (P. Tăng Nhơn Phú mới) Nguyễn Đình Thành Đăng 3 ngày trước",,15/09/2026,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-long-thanh-my-vinhomes-grand-park/ban-gap-tai-25-5-ty-126m2-5pn-5wc-mat-tien-7m-dong-nam-pr42511342
45856662,Nhà phố biệt lập số lượng giới hạn tại khu Nam Sài Gòn - giá 80tr/m2 - ký hợp đồng trực tiếp CĐT,nha_biet_thu_lien_ke,"19,52 tỷ",244 m²,,,Nam,,,,,15/09/2026,Trần Nguyễn Thiên Ngân,batdongsan.com.vn,,,"Nhà phố biệt lập số lượng giới hạn tại khu Nam Sài Gòn - giá 80tr/m2 - ký hợp đồng trực tiếp CĐT 19,52 tỷ · 244 m² · 80 tr/m² H. Bình Chánh (X. Bình Hưng mới) Trần Nguyễn Thiên Ngân Đăng 3 ngày trước",,15/09/2026,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-so-1-xa-binh-hung-1-trellia-cove/pho-lap-luong-gioi-han-tai-khu-nam-sai-gon-gia-tu-80tr-m2-ky-hop-ong-truc-tiep-c-t-pr45856662
46167573,"Mua bán nhà biệt thự, liền kề tại khu đô thị Him Lam Kênh Tẻ",nha_biet_thu_lien_ke,130 tỷ,"187,5 m²",,,,,Quận 7 (P. Tân Hưng mới),P. Tân Hưng mới,,15/09/2026,Nguyễn Minh Châu,batdongsan.com.vn,Quận 7 (P. Tân Hưng mới),,"Mua bán nhà biệt thự, liền kề tại khu đô thị Him Lam Kênh Tẻ 130 tỷ · 187,5 m² · 693,33 tr/m² · 5 · 5 Quận 7 (P. Tân Hưng mới) Nguyễn Minh Châu Đăng 3 ngày trước",,15/09/2026,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-hoang-trong-mau-phuong-tan-hung-14-khu-do-thi-him-lam-kenh-te/mua-ban-tai-o-te-pr46167573
46011920,"Cơ hội tốt sở hữu ngay biệt thự cổ 190m2 ngay góc 3 mặt tiền Nam Kỳ Khởi Nghĩa, P7, Quận 3",nha_biet_thu_lien_ke,75 tỷ,190 m²,,,Nam,,Quận 3,P. Xuân Hòa mới,,15/09/2026,Hà Văn Bằng,batdongsan.com.vn,Quận 3,,"Cơ hội tốt sở hữu ngay biệt thự cổ 190m2 ngay góc 3 mặt tiền Nam Kỳ Khởi Nghĩa, P7, Quận 3 75 tỷ · 190 m² · 394,74 tr/m² · 6 · 6 Quận 3 (P. Xuân Hòa mới) Hà Văn Bằng Đăng 3 ngày trước",,15/09/2026,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nam-ky-khoi-nghia-phuong-vo-thi-sau-55/co-hoi-duy-nhat-so-huu-ngay-co-190m2-ngay-goc-3-mat-tien-p7-quan-3-pr46011920
40497067,"Hot, một căn hiếm có biệt thự 200m2 cách hồ sinh thái 30m giá cực sốc chỉ 18 tỷ. LH: 0938 256 ***",nha_biet_thu_lien_ke,18 tỷ,200 m²,,,Nam,,Quận 9 (P. Long Phước mới),P. Long Phước mới,,15/09/2026,Đào Đức Nam,batdongsan.com.vn,Quận 9 (P. Long Phước mới),,"Hot, một căn hiếm có biệt thự 200m2 cách hồ sinh thái 30m giá cực sốc chỉ 18 tỷ. LH: 0938 256 *** 18 tỷ · 200 m² · 90 tr/m² Quận 9 (P. Long Phước mới) Đào Đức Nam Đăng 3 ngày trước",,15/09/2026,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-duy-trinh-phuong-truong-thanh-khu-do-thi-moi-dong-tang-long/hot-mot-can-nhat-200m2-cach-ho-sinh-thai-30m-gia-cuc-soc-chi-14-3-ty-lh-pr40497067
42400059,"Bán gấp. Biệt thự khu cao cấp Tân Phong, Quận 7. 3 tầng, 12x25m, giá 43 tỷ",nha_biet_thu_lien_ke,43 tỷ,300 m²,,3,,,Quận 7,P. Tân Hưng mới,,15/09/2026,,batdongsan.com.vn,Quận 7,,"Bán gấp. Biệt thự khu cao cấp Tân Phong, Quận 7. 3 tầng, 12x25m, giá 43 tỷ 43 tỷ · 300 m² · 143,33 tr/m² · 5 · 6 Quận 7 (P. Tân Hưng mới) Đăng 3 ngày trước",,15/09/2026,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-so-65-phuong-tan-phong-9-59/ban-gap-khu-cao-cap-quan-7-3-tang-12x25m-gia-43-ty-pr42400059
43409494,"Gấp. Bán biệt thự giá tốt. P. Tân Phong, Q7. 160 m2, 4 tầng. Khu vip gần Phú Mỹ Hưng, giá 27 tỷ",nha_biet_thu_lien_ke,27 tỷ,160 m²,,4,,,Quận 7 (P. Tân Hưng mới),P. Tân Phong,,15/09/2026,,batdongsan.com.vn,Quận 7 (P. Tân Hưng mới),,"Gấp. Bán biệt thự giá tốt. P. Tân Phong, Q7. 160 m2, 4 tầng. Khu vip gần Phú Mỹ Hưng, giá 27 tỷ 27 tỷ · 160 m² · 168,75 tr/m² · 5 · 6 Quận 7 (P. Tân Hưng mới) Đăng 3 ngày trước",,15/09/2026,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-tan-phong-9/gap-ban-gia-tot-p-q7-160-m2-4-tang-khu-vip-gan-phu-my-hung-gia-27-ty-pr43409494
43416638,"Bán biệt thự tại khu dân cư Ven Sông Sadeco, 33 tỷ, 350m2, chính chủ giá siêu hời",nha_biet_thu_lien_ke,33 tỷ,350 m²,,,,,Quận 7 (P. Tân Hưng mới),P. Tân Hưng mới,,15/09/2026,,batdongsan.com.vn,Quận 7 (P. Tân Hưng mới),,"Bán biệt thự tại khu dân cư Ven Sông Sadeco, 33 tỷ, 350m2, chính chủ giá siêu hời 33 tỷ · 350 m² · 94,29 tr/m² · 4 · 6 Quận 7 (P. Tân Hưng mới) Đăng 3 ngày trước",,15/09/2026,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-van-linh-phuong-tan-phong-9-khu-dan-cu-ven-song-sadeco/ban-tai-33-ty-350m2-chinh-chu-gia-sieu-hoi-pr43416638
44708285,"Gấp. Bán biệt thự. Nguyễn Thị Thập ngang 9mx18m. 4 tầng. Thang máy. Đường 12m, vỉa hè 4m",nha_biet_thu_lien_ke,"17,9 tỷ",162 m²,,4,,,Quận 7 (P. Tân Mỹ mới),P. Tân Mỹ mới,,15/09/2026,,batdongsan.com.vn,Quận 7 (P. Tân Mỹ mới),,"Gấp. Bán biệt thự. Nguyễn Thị Thập ngang 9mx18m. 4 tầng. Thang máy. Đường 12m, vỉa hè 4m 17,9 tỷ · 162 m² · 110,49 tr/m² · 5 · 6 Quận 7 (P. Tân Mỹ mới) Đăng 3 ngày trước",,15/09/2026,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-thi-thap-phuong-tan-phu-19-59/gap-ban-ngang-9m-x18m-4-tang-thang-may-12m-via-he-4m-gia-17-t-pr44708285
45835321,"Biệt thự đẹp ở trung tâm Quận 7. Đường Nguyễn Thị Thập, 18,8 tỷ, 180m2, hàng hot thị trường",nha_biet_thu_lien_ke,"18,8 tỷ",180 m²,,,,,Quận 7,P. Tân Mỹ mới,,15/09/2026,,batdongsan.com.vn,Quận 7,,"Biệt thự đẹp ở trung tâm Quận 7. Đường Nguyễn Thị Thập, 18,8 tỷ, 180m2, hàng hot thị trường 18,8 tỷ · 180 m² · 104,44 tr/m² · 4 · 5 Quận 7 (P. Tân Mỹ mới) Đăng 3 ngày trước",,15/09/2026,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-thi-thap-phuong-tan-phu-19-59/ep-o-trung-tam-quan-7-uong-18-8-ty-180m2-hang-hot-nh-truong-pr45835321
46077326,"Giá tốt trong khu vực. DT: 95m2, nhà 5 tầng, thang máy, 31 tỷ. LH: 0902 746 ***",nha_biet_thu_lien_ke,31 tỷ,95 m²,,5,,,Quận 2 (P. Bình Trưng mới),P. Bình Trưng mới,,15/09/2026,Trúc Nguyễn,batdongsan.com.vn,Quận 2 (P. Bình Trưng mới),,"Giá tốt trong khu vực. DT: 95m2, nhà 5 tầng, thang máy, 31 tỷ. LH: 0902 746 *** 31 tỷ · 95 m² · 326,32 tr/m² Quận 2 (P. Bình Trưng mới) Trúc Nguyễn Đăng 3 ngày trước",,15/09/2026,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-an-phu-soho-the-global-city/gia-tot-nhat-khu-vuc-dt-95m2-5-tang-thang-may-31-ty-lh-0902-746-319-pr46077326
43415801,"Bán biệt thự hàng hiếm tại Phú Mỹ Hưng, view đẹp, 200m2, 35 tỷ VND",nha_biet_thu_lien_ke,35 tỷ,200 m²,,,,,Quận 7 (P. Tân Hưng mới),P. Tân Hưng mới,,15/09/2026,,batdongsan.com.vn,Quận 7 (P. Tân Hưng mới),,"Bán biệt thự hàng hiếm tại Phú Mỹ Hưng, view đẹp, 200m2, 35 tỷ VND 35 tỷ · 200 m² · 175 tr/m² · 4 · 5 Quận 7 (P. Tân Hưng mới) Đăng 3 ngày trước",,15/09/2026,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-27-phuong-tan-phong-9-phu-my-hung/ban-hang-hiem-tai-view-dep-200m2-35-ty-vnd-pr43415801
45282581,"Biệt thự Him Lam Kênh Tẻ, Tân Hưng, Quận 7, có hầm, thang máy. 200m2, 45 tỷ",nha_biet_thu_lien_ke,45 tỷ,200 m²,,,,,Quận 7,P. Tân Hưng mới,,15/09/2026,,batdongsan.com.vn,Quận 7,,"Biệt thự Him Lam Kênh Tẻ, Tân Hưng, Quận 7, có hầm, thang máy. 200m2, 45 tỷ 45 tỷ · 200 m² · 225 tr/m² · 8 · 8 Quận 7 (P. Tân Hưng mới) Đăng 3 ngày trước",,15/09/2026,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-d4-phuong-tan-hung-14-khu-do-thi-him-lam-kenh-te/himlam-kinh-quan-7-co-ham-thang-may-200m2-45-ty-pr45282581
45127104,"Bán biệt thự nghỉ dưỡng, 350m2 giá 32 tỷ tại Sadeco Phước Kiển, Nhà Bè, HCM",nha_biet_thu_lien_ke,32 tỷ,350 m²,,,,,,,,15/09/2026,,batdongsan.com.vn,,,"Bán biệt thự nghỉ dưỡng, 350m2 giá 32 tỷ tại Sadeco Phước Kiển, Nhà Bè, HCM 32 tỷ · 350 m² · 91,43 tr/m² · 4 · 5 H. Nhà Bè (X. Nhà Bè mới) Đăng 3 ngày trước",,15/09/2026,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-1-xa-phuoc-kieng-sadeco-phuoc-kien/ban-nghi-350m2-gia-32-ty-tai-be-hcm-pr45127104
44833514,"Bán biệt thự 220m2, 16 tỷ Sadeco, tại xã Phước Kiển, Nhà Bè, HCM",nha_biet_thu_lien_ke,16 tỷ,220 m²,,,,,,xã Phước Kiển,,15/09/2026,,batdongsan.com.vn,,,"Bán biệt thự 220m2, 16 tỷ Sadeco, tại xã Phước Kiển, Nhà Bè, HCM 16 tỷ · 220 m² · 72,73 tr/m² · 5 · 5 H. Nhà Bè (X. Nhà Bè mới) Đăng 3 ngày trước",,15/09/2026,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-phuoc-kieng-sadeco-phuoc-kien/ban-220m2-16-ty-tai-be-hcm-pr44833514
46220193,Chưa từng có! Biệt thự The Meadow chỉ 3.5tỷ - nhận nhà ngay - trực tiếp chủ đầu tư - trả chậm 5 năm,nha_biet_thu_lien_ke,3.5tỷ,197 m²,,,,,,,,15/09/2026,,batdongsan.com.vn,,,"Chưa từng có! Biệt thự The Meadow chỉ 3.5tỷ - nhận nhà ngay - trực tiếp chủ đầu tư - trả chậm 5 năm 18 tỷ · 197 m² · 91,37 tr/m² H. Bình Chánh (X. Tân Vĩnh Lộc mới) Đăng 3 ngày trước",,15/09/2026,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-tran-van-giau-xa-vinh-loc-b-the-meadow-binh-chanh/chua-tung-co-chi-3-5ty-nhan-ngay-truc-tiep-chu-au-tu-tra-cham-5-nam-pr46220193
